name,lng,lat
El Sinbillawain Educational Administration,31.454473,30.888452000000001
El Tal El Kabir Educational Administration,31.782567,30.552223000000001
El Tebbin Educational Administration,31.364657999999999,29.826497
El Tur Educational Administration,33.625864999999997,28.239673
El Waqf Educational Administration,32.418295999999998,26.085418000000001
El Warraq Educational Administration,31.216155000000001,30.105656
El Wasta Educational Administration,31.208272999999998,29.343093
El Zaitoun Educational Administration,31.294021999999998,30.085854000000001
El Zarqa Educational Administration,31.636085999999999,31.208832000000001
El Zawya Educational Administration,31.258281,30.086905000000002
Esna Educational Administration,32.549708000000003,25.314512000000001
Etay El Baroud Educational Administration,30.662856999999999,30.886472000000001
Ezzbet El Borg Educational Administration,31.8371,31.503281999999999
Faquos Educational Administration,31.793172999999999,30.723751
Faraskour Educational Administration,31.714455000000001,31.332735
Farshout Educational Administration,32.161897000000003,26.051881000000002
Fayed Educational Administration,32.298288999999997,30.323497
Fouh Educational Administration,30.554442000000002,31.208750999999999
General Administration Of Examination,31.234801000000001,30.033981000000001
Gerga Educational Administration,31.888673000000001,26.331682000000001
Hadaeq El Qobba Educational Administration,31.288328,30.089305
Haram Educational Administration,31.173669,30.004042999999999
Hehia Educational Administration,31.592935000000001,30.673176999999999
Heliopolis Educational Administration,31.288888,30.071211000000002
Helwan Educational Administration,31.328824000000001,29.847842
Housh Eissa Educational Administration,30.295453999999999,30.912709
Hurghada Educational Administration,33.812900999999997,27.255908000000002
Ibshaway Educational Administration,30.686101900000001,29.366865300000001
Incoming Students General Administration,31.237165999999998,30.036542000000001
Information System Center In El Monofeya,31.0146321,30.560776100000002
Ismaileya Educational Administration,32.290095000000001,30.606096000000001
Juhaina Educational Administration,31.502065999999999,26.665056
Kafr El Batikh Educational Administration,31.735156,31.399253000000002
Kafr El Sheikh Educational Administration,30.939033999999999,31.115496
Kafr Saad Educational Administration,31.685186999999999,31.357029000000001
Kafr Saqr Educational Administration,31.630566699999999,30.793392699999998
Kafr Shokr Educational Administration,31.262046999999999,30.548929000000001
Kerdasa Educational Administration,31.111919,30.034030999999999
Koum Hamada Educational Administration,30.695757,30.764921999999999
Koum Ombo Educational Administration,32.942926,24.475137
Maadi Educational Administration,31.253121,29.967566999999999
Maghagha Educational Administration,30.840311,28.643858999999999
Mallawy Educational Administration,30.844453000000001,27.733518
Manfalout Educational Administration,30.966342999999998,27.308575000000001
Mansheyet El Qanater Educational Administration,31.108146999999999,30.186187
Mansheyet Nasser Educational Administration,31.284147999999998,30.055721999999999
Markaz Damanhour Educational Administration,30.469293,31.030066999999999
Markaz Kafr El Dawar Educational Administration,30.128126999999999,31.121972
Marsa Alam Educational Administration,34.895114,25.070392999999999
Mashtoul El Souk Educational Administration,31.381962999999999,30.366811999999999
Mattay Educational Administration,30.790253,28.420518999999999
Meet Abou Ghaleb Educational Administration,31.675654000000002,31.289241000000001
Meet Salsil Educational Administration,31.800312999999999,31.166929
Menia El Qamh Educational Administration,31.344601000000001,30.518373
Meniet El Nasr Educational Administration,31.647850999999999,31.122178999999999
Metoubas Educational Administration,30.523533,31.290140000000001
Misr El Qadima Educational Administration,31.223075000000001,30.022286999999999
Misr El Qadima Educational Administration,31.225883,30.020882
Monouf Educational Administration,30.937296,30.463747999999999
Nabarouh Educational Administration,31.296218,31.098116000000001
Nagaa Hamady Educational Administration,32.241247000000001,26.051611000000001
Nakhl Educational Administration,33.745474999999999,29.909725999999999
Naqada Educational Administration,32.723281999999998,25.903168000000001
Nasser Educational Administration,31.131048,29.145036999999999
New Cairo Educational Administration,31.427174999999998,29.996682
New Damietta Educational Administration,31.686222000000001,31.448571999999999
North Giza Educational Administration,31.205769,30.069818000000001
North Port Said Educational Administration,32.294744600000001,31.270237699999999
North Suez Educational Administration,32.542651999999997,29.984052999999999
Obour Educational Administration,31.473220999999999,30.236473
Omraneya Educational Administration,31.204097999999998,30.008144999999999
Primary Education Administration - Abou Hommos,30.317246999999998,31.102086
Qalioub Educational Administration,31.209368000000001,30.176518000000002
Qeft Educational Administration,32.811923999999998,26.000191000000001
Qellin Educational Administration,30.841901,31.051480999999999
Qena Educational Administration,32.717486999999998,26.163284000000001
Qotour Educational Administration,30.957395999999999,30.967375000000001
Qous Educational Administration,32.766497999999999,25.909645999999999
Quesna Educational Administration,31.136616,30.548735000000001
Raas Sidr Educational Administration,32.719974999999998,29.594729000000001
Rafah Educational Administration,34.236488000000001,31.259404
Ras Ghareb Educational Administration,33.071553000000002,28.359158000000001
Road El Farag Educational Administration,31.244624000000002,30.071921
Safaga Educational Administration,33.941113999999999,26.763188
Sahel Selim Educational Administration,31.341094999999999,27.060798999999999
Saint Catherine Educational Administration,33.946345999999998,28.560175999999998
Samalout Educational Administration,30.713792999999999,28.308022999999999
Samannoud Educational Administration,31.240326,30.960515999999998
Saqolta Educational Administration,31.667131000000001,26.658823999999999
Sedfa Educational Administration,31.381954,26.964434000000001
Shebin El Koum Educational Administration,31.010508999999999,30.560274
Sherbin Educational Administration,31.516663999999999,31.190822000000001
Shoubra Educational Administration,31.245968000000001,30.076518
Shoubra El Khaima Educational Administration,31.244060999999999,30.117127
Shoubrakhit Educational Administration,30.715064000000002,31.031345000000002
Sidi Salem Educational Administration,30.783996999999999,31.268678999999999
Sohag Educational Administration,31.697828000000001,26.561848000000001
Somosta Educational Administration,30.855823999999998,28.925962999999999
South Port Said Educational Administration,32.286473999999998,31.257214999999999
South Suez Educational Administration,32.555661000000001,29.963249000000001
Tahta Educational Administration,31.501774999999999,26.771803999999999
Tala Educational Administration,30.946225999999999,30.681986999999999
Talkha Educational Administration,31.381201000000001,31.050052000000001
Tama Educational Administration,31.435296999999998,26.904914000000002
Tamai El Amdid Educational Administration,31.524359,30.940991
Tamyah Educational Administration,30.954098999999999,29.145036999999999
Toukh Educational Administration,31.201267999999999,30.352105999999999
West Alexandria Educational Administration,29.892012000000001,31.196183000000001
West Cairo Educational Administration,31.235075999999999,30.042883
West El Fayyoum Educational Administration,30.830774999999999,29.321731
West El Mahalla El Kobra Educational Administration,31.169488999999999,30.960432999999998
West El Mansoura Educational Administration,31.377613,31.046835000000002
West El Zaqaziq Educational Administration,31.511171000000001,30.595679000000001
West Nasr City Educational Administration,31.318345999999998,30.075368999999998
West Tanta Educational Administration,30.992377999999999,30.796012999999999
Zefta Educational Administration,31.241897999999999,30.719324
